-0.0625 0
0.0625 0
0.1875 0
0.3125 0
0.4375 3
0.5625 0
0.6875 0
0.8125 0
0.9375 0
1.0625 0
1.1875 0
1.3125 0
1.4375 0
1.5625 0
1.6875 0
1.8125 0
1.9375 0
2.0625 0
2.1875 0
2.3125 0
2.4375 0
2.5625 0
2.6875 0
2.8125 0
2.9375 0
3.0625 0
3.1875 0
3.3125 0
3.4375 0
3.5625 0
3.6875 0
3.8125 0
3.9375 0
4.0625 0
4.1875 0
4.3125 0
4.4375 0
4.5625 0
4.6875 0
4.8125 0
4.9375 0
5.0625 0
5.1875 0
5.3125 0
5.4375 0
5.5625 0
5.6875 0
5.8125 0
5.9375 2
6.0625 0
6.1875 0
6.3125 2
6.4375 1
6.5625 0
6.6875 2
6.8125 2
6.9375 2
7.0625 1
7.1875 3
7.3125 5
7.4375 2
7.5625 2
7.6875 1
7.8125 3
7.9375 0
8.0625 6
8.1875 6
8.3125 1
8.4375 1
8.5625 1
8.6875 3
8.8125 4
8.9375 4
9.0625 5
9.1875 3
9.3125 0
9.4375 4
9.5625 2
9.6875 4
9.8125 2
9.9375 8
10.0625 6
10.1875 5
10.3125 13
10.4375 9
10.5625 14
10.6875 19
10.8125 19
10.9375 12
11.0625 21
11.1875 23
11.3125 14
11.4375 29
11.5625 17
11.6875 12
11.8125 23
11.9375 22
12.0625 37
12.1875 39
12.3125 43
12.4375 43
12.5625 62
12.6875 50
12.8125 63
12.9375 55
13.0625 57
13.1875 56
13.3125 89
13.4375 76
13.5625 66
13.6875 73
13.8125 80
13.9375 69
14.0625 97
14.1875 94
14.3125 90
14.4375 100
14.5625 96
14.6875 93
14.8125 102
14.9375 96
15.0625 101
15.1875 95
15.3125 101
15.4375 105
15.5625 77
15.6875 112
15.8125 113
15.9375 108
16.0625 104
16.1875 108
16.3125 112
16.4375 102
16.5625 98
16.6875 98
16.8125 108
16.9375 109
17.0625 93
17.1875 99
17.3125 95
17.4375 113
17.5625 110
17.6875 105
17.8125 104
17.9375 106
18.0625 94
18.1875 97
18.3125 97
18.4375 93
18.5625 93
18.6875 101
18.8125 100
18.9375 102
19.0625 94
19.1875 102
19.3125 86
19.4375 110
19.5625 99
19.6875 83
19.8125 109
19.9375 97
20.0625 82
20.1875 90
20.3125 99
20.4375 98
20.5625 87
20.6875 102
20.8125 97
20.9375 79
21.0625 92
21.1875 94
21.3125 98
21.4375 74
21.5625 90
21.6875 85
21.8125 80
21.9375 82
22.0625 86
22.1875 94
22.3125 77
22.4375 76
22.5625 72
22.6875 73
22.8125 80
22.9375 83
23.0625 99
23.1875 93
23.3125 87
23.4375 91
23.5625 73
23.6875 79
23.8125 101
23.9375 87
24.0625 81
24.1875 76
24.3125 88
24.4375 82
24.5625 89
24.6875 84
24.8125 85
24.9375 75
25.0625 93
25.1875 82
25.3125 62
25.4375 71
25.5625 70
25.6875 88
25.8125 67
25.9375 83
26.0625 93
26.1875 69
26.3125 89
26.4375 86
26.5625 65
26.6875 61
26.8125 88
26.9375 73
27.0625 76
27.1875 79
27.3125 58
27.4375 79
27.5625 78
27.6875 72
27.8125 78
27.9375 94
28.0625 74
28.1875 83
28.3125 71
28.4375 74
28.5625 80
28.6875 72
28.8125 60
28.9375 61
29.0625 62
29.1875 69
29.3125 83
29.4375 74
29.5625 71
29.6875 66
29.8125 69
29.9375 50
30.0625 77
30.1875 61
30.3125 71
30.4375 89
30.5625 62
30.6875 65
30.8125 67
30.9375 72
31.0625 63
31.1875 78
31.3125 60
31.4375 54
31.5625 56
31.6875 63
31.8125 66
31.9375 62
32.0625 86
32.1875 70
32.3125 64
32.4375 65
32.5625 52
32.6875 67
32.8125 71
32.9375 79
33.0625 66
33.1875 88
33.3125 76
33.4375 72
33.5625 67
33.6875 86
33.8125 94
33.9375 76
34.0625 101
34.1875 91
34.3125 96
34.4375 94
34.5625 88
34.6875 71
34.8125 83
34.9375 74
35.0625 75
35.1875 62
35.3125 85
35.4375 64
35.5625 75
35.6875 63
35.8125 70
35.9375 66
36.0625 71
36.1875 70
36.3125 51
36.4375 64
36.5625 55
36.6875 63
36.8125 49
36.9375 80
37.0625 56
37.1875 68
37.3125 57
37.4375 57
37.5625 66
37.6875 77
37.8125 71
37.9375 61
38.0625 68
38.1875 64
38.3125 56
38.4375 42
38.5625 49
38.6875 59
38.8125 71
38.9375 56
39.0625 68
39.1875 59
39.3125 60
39.4375 60
39.5625 67
39.6875 53
39.8125 71
39.9375 51
40.0625 68
40.1875 77
40.3125 65
40.4375 58
40.5625 82
40.6875 65
40.8125 58
40.9375 77
41.0625 72
41.1875 56
41.3125 73
41.4375 61
41.5625 71
41.6875 68
41.8125 69
41.9375 75
42.0625 59
42.1875 62
42.3125 66
42.4375 52
42.5625 63
42.6875 55
42.8125 65
42.9375 58
43.0625 55
43.1875 69
43.3125 50
43.4375 63
43.5625 62
43.6875 60
43.8125 62
43.9375 60
44.0625 64
44.1875 66
44.3125 59
44.4375 68
44.5625 64
44.6875 54
44.8125 64
44.9375 74
45.0625 64
45.1875 53
45.3125 61
45.4375 73
45.5625 56
45.6875 63
45.8125 61
45.9375 57
46.0625 51
46.1875 59
46.3125 62
46.4375 78
46.5625 60
46.6875 54
46.8125 65
46.9375 59
47.0625 80
47.1875 57
47.3125 56
47.4375 63
47.5625 63
47.6875 49
47.8125 53
47.9375 55
48.0625 51
48.1875 58
48.3125 57
48.4375 56
48.5625 53
48.6875 67
48.8125 56
48.9375 50
49.0625 46
49.1875 54
49.3125 54
49.4375 63
49.5625 56
49.6875 57
49.8125 57
49.9375 65
50.0625 52
50.1875 74
50.3125 63
50.4375 61
50.5625 60
50.6875 53
50.8125 52
50.9375 63
51.0625 52
51.1875 46
51.3125 61
51.4375 54
51.5625 63
51.6875 50
51.8125 62
51.9375 58
52.0625 49
52.1875 69
52.3125 59
52.4375 64
52.5625 50
52.6875 50
52.8125 53
52.9375 47
53.0625 54
53.1875 69
53.3125 66
53.4375 51
53.5625 63
53.6875 65
53.8125 71
53.9375 40
54.0625 60
54.1875 71
54.3125 62
54.4375 56
54.5625 62
54.6875 62
54.8125 75
54.9375 65
55.0625 63
55.1875 52
55.3125 49
55.4375 70
55.5625 48
55.6875 66
55.8125 66
55.9375 66
56.0625 63
56.1875 61
56.3125 71
56.4375 56
56.5625 54
56.6875 70
56.8125 63
56.9375 55
57.0625 65
57.1875 64
57.3125 61
57.4375 68
57.5625 67
57.6875 59
57.8125 46
57.9375 72
58.0625 54
58.1875 68
58.3125 68
58.4375 79
58.5625 67
58.6875 61
58.8125 65
58.9375 56
59.0625 61
59.1875 64
59.3125 60
59.4375 74
59.5625 73
59.6875 54
59.8125 64
59.9375 65
60.0625 68
60.1875 68
60.3125 60
60.4375 56
60.5625 59
60.6875 68
60.8125 54
60.9375 63
61.0625 63
61.1875 63
61.3125 49
61.4375 59
61.5625 84
61.6875 75
61.8125 65
61.9375 64
62.0625 69
62.1875 53
62.3125 63
62.4375 65
62.5625 63
62.6875 63
62.8125 81
62.9375 59
63.0625 60
63.1875 78
63.3125 84
63.4375 66
63.5625 60
63.6875 70
63.8125 71
63.9375 66
64.0625 85
64.1875 74
64.3125 55
64.4375 62
64.5625 60
64.6875 72
64.8125 69
64.9375 76
65.0625 68
65.1875 72
65.3125 68
65.4375 68
65.5625 93
65.6875 74
65.8125 76
65.9375 73
66.0625 84
66.1875 81
66.3125 74
66.4375 104
66.5625 99
66.6875 112
66.8125 119
66.9375 134
67.0625 162
67.1875 168
67.3125 185
67.4375 190
67.5625 225
67.6875 202
67.8125 203
67.9375 197
68.0625 212
68.1875 199
68.3125 176
68.4375 151
68.5625 189
68.6875 178
68.8125 195
68.9375 224
69.0625 239
69.1875 248
69.3125 277
69.4375 292
69.5625 289
69.6875 273
69.8125 258
69.9375 242
70.0625 214
70.1875 216
70.3125 165
70.4375 153
70.5625 156
70.6875 111
70.8125 94
70.9375 102
71.0625 86
71.1875 86
71.3125 81
71.4375 77
71.5625 84
71.6875 82
71.8125 78
71.9375 80
72.0625 83
72.1875 86
72.3125 92
72.4375 92
72.5625 113
72.6875 82
72.8125 104
72.9375 91
73.0625 125
73.1875 100
73.3125 110
73.4375 99
73.5625 120
73.6875 116
73.8125 114
73.9375 101
74.0625 91
74.1875 93
74.3125 94
74.4375 96
74.5625 80
74.6875 83
74.8125 114
74.9375 108
75.0625 128
75.1875 104
75.3125 117
75.4375 153
75.5625 150
75.6875 132
75.8125 148
75.9375 156
76.0625 146
76.1875 135
76.3125 130
76.4375 115
76.5625 114
76.6875 103
76.8125 87
76.9375 91
77.0625 94
77.1875 98
77.3125 104
77.4375 92
77.5625 106
77.6875 109
77.8125 119
77.9375 134
78.0625 173
78.1875 174
78.3125 182
78.4375 171
78.5625 173
78.6875 161
78.8125 165
78.9375 149
79.0625 158
79.1875 143
79.3125 144
79.4375 117
79.5625 103
79.6875 96
79.8125 105
79.9375 108
80.0625 105
80.1875 84
80.3125 96
80.4375 109
80.5625 108
80.6875 109
80.8125 105
80.9375 114
81.0625 110
81.1875 95
81.3125 79
81.4375 81
81.5625 83
81.6875 74
81.8125 69
81.9375 78
82.0625 80
82.1875 71
82.3125 57
82.4375 71
82.5625 62
82.6875 59
82.8125 80
82.9375 72
83.0625 75
83.1875 74
83.3125 74
83.4375 64
83.5625 81
83.6875 68
83.8125 79
83.9375 74
84.0625 78
84.1875 59
84.3125 56
84.4375 74
84.5625 73
84.6875 92
84.8125 72
84.9375 89
85.0625 79
85.1875 94
85.3125 85
85.4375 98
85.5625 101
85.6875 85
85.8125 75
85.9375 95
86.0625 91
86.1875 76
86.3125 57
86.4375 64
86.5625 71
86.6875 69
86.8125 69
86.9375 74
87.0625 70
87.1875 76
87.3125 68
87.4375 62
87.5625 75
87.6875 62
87.8125 73
87.9375 84
88.0625 69
88.1875 66
88.3125 58
88.4375 71
88.5625 80
88.6875 73
88.8125 74
88.9375 71
89.0625 71
89.1875 67
89.3125 86
89.4375 68
89.5625 64
89.6875 74
89.8125 78
89.9375 93
90.0625 77
90.1875 72
90.3125 81
90.4375 75
90.5625 70
90.6875 60
90.8125 72
90.9375 65
91.0625 57
91.1875 63
91.3125 61
91.4375 74
91.5625 56
91.6875 67
91.8125 55
91.9375 65
92.0625 69
92.1875 68
92.3125 65
92.4375 72
92.5625 69
92.6875 62
92.8125 58
92.9375 60
93.0625 68
93.1875 63
93.3125 69
93.4375 75
93.5625 66
93.6875 64
93.8125 73
93.9375 58
94.0625 64
94.1875 60
94.3125 71
94.4375 65
94.5625 55
